time,bid-price,bid-volume,ask-price,ask-volume
2008-01-02 18:18:02.354000384,62.52,7,62.58,2
2008-01-02 18:18:02.354000384,62.52,7,62.59,2
2008-01-02 18:18:02.425999872,62.52,7,62.56,1
2008-01-02 18:18:02.759000320,62.52,5,62.56,1
2008-01-02 18:18:02.925000192,62.52,5,62.54,1
2008-01-02 18:18:03.124999680,62.52,7,62.54,1
2008-01-02 18:18:03.376999936,62.52,8,62.54,1
2008-01-02 18:18:03.432999424,62.52,8,62.56,1
2008-01-02 18:18:04.038999808,62.52,11,62.56,1
2008-01-02 18:18:04.119000320,62.52,13,62.56,1
2008-01-02 18:18:04.249999360,62.52,10,62.56,1
2008-01-02 18:18:04.304999936,62.52,8,62.56,1
2008-01-02 18:18:04.403999744,62.52,8,62.58,2
2008-01-02 18:18:04.403999744,62.52,8,62.55,1
2008-01-02 18:18:05.203000320,62.52,11,62.55,1
2008-01-02 18:18:05.306000384,62.52,13,62.55,1
2008-01-02 18:18:05.520000256,62.52,10,62.55,1
2008-01-02 18:18:05.639000576,62.52,8,62.55,1
2008-01-02 18:18:06.389000192,62.52,11,62.55,1
2008-01-02 18:18:06.389000192,62.52,13,62.55,1
2008-01-02 18:18:06.410000128,62.52,10,62.55,1
2008-01-02 18:18:06.410000128,62.52,8,62.55,1
2008-01-02 18:18:07.064999936,62.52,6,62.55,1
2008-01-02 18:18:07.149999872,62.52,3,62.55,1
2008-01-02 18:18:07.690000384,62.51,14,62.55,1
2008-01-02 18:18:08.010000128,62.51,14,62.58,8
2008-01-02 18:18:08.028999680,62.51,17,62.58,8
2008-01-02 18:18:08.028999680,62.51,14,62.58,8
2008-01-02 18:18:08.078000384,62.51,14,62.54,1
2008-01-02 18:18:08.274999552,62.51,14,62.58,8
2008-01-02 18:18:08.274999552,62.51,14,62.55,1
2008-01-02 18:18:08.395000576,62.51,7,62.55,1
2008-01-02 18:18:08.395000576,62.5,70,62.55,1
2008-01-02 18:18:08.441000192,62.51,3,62.55,1
2008-01-02 18:18:08.529000192,62.51,4,62.55,1
2008-01-02 18:18:08.604000256,62.51,6,62.55,1
2008-01-02 18:18:08.837000448,62.51,4,62.55,1
2008-01-02 18:18:09.363999744,62.51,6,62.55,1
2008-01-02 18:18:09.539999744,62.51,6,62.54,1
2008-01-02 18:18:09.730000128,62.51,6,62.58,4
2008-01-02 18:18:09.730000128,62.51,6,62.55,1
2008-01-02 18:18:09.913999872,62.51,4,62.55,1
2008-01-02 18:18:12.462000384,62.51,6,62.55,1
2008-01-02 18:18:12.759000064,62.51,8,62.55,1
2008-01-02 18:18:17.237999616,62.51,6,62.55,1
2008-01-02 18:18:19.597999872,62.51,6,62.54,3
2008-01-02 18:18:19.764000000,62.51,4,62.54,3
2008-01-02 18:18:24.824000000,62.51,6,62.54,3
2008-01-02 18:18:25.057000192,62.51,6,62.54,4
2008-01-02 18:18:25.559000320,62.51,6,62.54,3
2008-01-02 18:18:26.893999872,62.51,6,62.55,1
2008-01-02 18:18:27.381999616,62.51,6,62.56,1
2008-01-02 18:18:28.019000064,62.54,1,62.56,1
2008-01-02 18:18:29.829999872,62.54,1,62.57,1
2008-01-02 18:18:30.105999616,62.54,4,62.57,1
2008-01-02 18:18:30.790999552,62.54,6,62.57,1
2008-01-02 18:18:30.976999936,62.54,6,62.58,2
2008-01-02 18:18:30.976999936,62.54,6,62.58,3
2008-01-02 18:18:31.204999936,62.54,6,62.58,2
2008-01-02 18:18:31.204999936,62.56,4,62.58,2
2008-01-02 18:18:31.299000064,62.56,4,62.58,1
2008-01-02 18:18:31.299000064,62.56,4,62.59,4
2008-01-02 18:18:31.299000064,62.56,4,62.59,1
2008-01-02 18:18:31.660000256,62.56,4,62.62,7
2008-01-02 18:18:31.660000256,62.56,4,62.6,1
2008-01-02 18:18:31.660000256,62.56,7,62.6,1
2008-01-02 18:18:31.660000256,62.56,7,62.62,6
2008-01-02 18:18:31.805999872,62.56,7,62.61,1
2008-01-02 18:18:32.035000064,62.56,9,62.61,1
2008-01-02 18:18:32.035000064,62.56,9,62.61,3
2008-01-02 18:18:32.829000192,62.56,9,62.62,4
2008-01-02 18:18:32.829000192,62.56,9,62.62,5
2008-01-02 18:18:32.964999680,62.56,10,62.62,5
2008-01-02 18:18:32.964999680,62.57,1,62.62,5
2008-01-02 18:18:33.252000256,62.58,2,62.62,5
2008-01-02 18:18:33.263999744,62.58,2,62.62,1
2008-01-02 18:18:33.403000064,62.57,4,62.62,1
2008-01-02 18:18:33.495999744,62.57,4,62.64,1
2008-01-02 18:18:33.495999744,62.58,3,62.64,1
2008-01-02 18:18:33.648999936,62.58,3,62.64,3
2008-01-02 18:18:33.898999808,62.58,3,62.64,1
2008-01-02 18:18:33.898999808,62.58,3,62.61,1
2008-01-02 18:18:34.760000256,62.58,3,62.61,2
2008-01-02 18:18:35.433999616,62.58,3,62.61,4
2008-01-02 18:18:37.999000832,62.57,1,62.61,4
2008-01-02 18:18:38.289000192,62.57,4,62.61,4
2008-01-02 18:18:40.321000448,62.57,4,62.61,2
2008-01-02 18:18:40.454000384,62.57,4,62.61,1
2008-01-02 18:18:40.499000576,62.57,5,62.61,1
2008-01-02 18:18:40.665000704,62.57,5,62.62,2
2008-01-02 18:18:40.665000704,62.61,4,62.62,2
2008-01-02 18:18:41.299000064,62.61,4,62.63,1
2008-01-02 18:18:41.536000256,62.61,4,62.63,3
2008-01-02 18:18:41.629999872,62.61,4,62.63,1
2008-01-02 18:18:41.955000064,62.61,4,62.64,2
2008-01-02 18:18:42.028999936,62.61,4,62.64,3
2008-01-02 18:18:42.040000768,62.6,1,62.64,3
2008-01-02 18:18:42.257999616,62.61,1,62.64,3
2008-01-02 18:18:42.257999616,62.61,1,62.64,2
2008-01-02 18:18:42.340000256,62.61,4,62.64,2
2008-01-02 18:18:42.350000128,62.62,1,62.64,2
2008-01-02 18:18:42.608000256,62.62,1,62.63,1
2008-01-02 18:18:42.805000448,62.61,1,62.63,1
2008-01-02 18:18:42.833000192,62.6,1,62.63,1
2008-01-02 18:18:42.833000192,62.61,1,62.63,1
2008-01-02 18:18:42.982000384,62.61,4,62.63,1
2008-01-02 18:18:43.120000768,62.61,4,62.64,2
2008-01-02 18:18:43.120000768,62.61,4,62.64,1
2008-01-02 18:18:43.507000064,62.61,4,62.66,2
2008-01-02 18:18:43.576000512,62.61,6,62.66,2
2008-01-02 18:18:43.661999616,62.61,6,62.65,1
2008-01-02 18:18:43.871000576,62.61,6,62.66,2
2008-01-02 18:18:43.871000576,62.62,1,62.66,2
2008-01-02 18:18:43.871000576,62.62,1,62.66,1
2008-01-02 18:18:44.207000064,62.62,4,62.66,1
2008-01-02 18:18:44.516000000,62.62,4,62.66,3
2008-01-02 18:18:44.516000000,62.62,6,62.66,3
2008-01-02 18:18:44.690000128,62.62,6,62.66,1
2008-01-02 18:18:44.780999936,62.62,6,62.65,2
2008-01-02 18:18:45.001999872,62.62,6,62.67,1
2008-01-02 18:18:45.155000320,62.62,6,62.66,2
2008-01-02 18:18:45.496000000,62.62,6,62.67,1
2008-01-02 18:18:45.665000448,62.62,6,62.65,2
2008-01-02 18:18:45.904000512,62.62,6,62.67,1
2008-01-02 18:18:45.984000768,62.62,6,62.66,2
2008-01-02 18:18:49.285000192,62.62,6,62.67,1
2008-01-02 18:18:49.495000064,62.62,6,62.67,3
2008-01-02 18:18:49.661999616,62.62,6,62.67,1
2008-01-02 18:18:49.832999936,62.64,1,62.67,1
2008-01-02 18:18:50.237000192,62.64,4,62.67,1
2008-01-02 18:18:50.335000064,62.64,1,62.67,1
2008-01-02 18:18:50.653000192,62.64,4,62.67,1
2008-01-02 18:18:50.708000256,62.64,1,62.67,1
2008-01-02 18:18:53.443000320,62.64,1,62.67,1
2008-01-02 18:18:56.218000384,62.64,2,62.67,1
2008-01-02 18:18:58.368000768,62.63,2,62.67,1
2008-01-02 18:18:58.557000192,62.64,2,62.67,1
2008-01-02 18:18:58.643000320,62.63,2,62.67,1
2008-01-02 18:18:58.643000320,62.63,2,62.68,5
2008-01-02 18:18:58.722000128,62.63,2,62.66,1
2008-01-02 18:18:58.722000128,62.61,1,62.66,1
2008-01-02 18:18:58.993999872,62.61,4,62.66,1
2008-01-02 18:18:59.134000640,62.61,3,62.66,1
2008-01-02 18:18:59.134000640,62.61,3,62.68,3
2008-01-02 18:18:59.205000192,62.61,3,62.65,1
2008-01-02 18:18:59.334000128,62.59,4,62.65,1
2008-01-02 18:18:59.688000256,62.59,2,62.65,1
2008-01-02 18:18:59.688000256,62.59,2,62.66,1
2008-01-02 18:18:59.688000256,62.59,5,62.66,1
2008-01-02 18:18:59.732000000,62.61,3,62.66,1
2008-01-02 18:19:00.157999872,62.62,1,62.66,1
2008-01-02 18:19:00.232000000,62.62,1,62.68,3
2008-01-02 18:19:00.233999616,62.62,1,62.65,1
2008-01-02 18:19:01.140000256,62.62,1,62.68,5
2008-01-02 18:19:01.140000256,62.62,1,62.64,1
2008-01-02 18:19:01.347000320,62.62,4,62.64,1
2008-01-02 18:19:01.536000512,62.62,1,62.64,1
2008-01-02 18:19:01.834000384,62.62,4,62.64,1
2008-01-02 18:19:01.912999936,62.62,1,62.64,1
2008-01-02 18:19:01.980000256,62.63,1,62.64,1
2008-01-02 18:19:04.332999936,62.63,1,62.66,1
2008-01-02 18:19:04.724000000,62.63,1,62.66,1
2008-01-02 18:19:05.445000448,62.63,1,62.65,2
2008-01-02 18:19:05.575000576,62.62,1,62.65,2
2008-01-02 18:19:05.575000576,62.62,3,62.65,2
2008-01-02 18:19:05.902999808,62.62,3,62.66,1
2008-01-02 18:19:06.120999936,62.62,6,62.66,1
2008-01-02 18:19:06.274000384,62.62,6,62.66,1
2008-01-02 18:19:06.292000256,62.63,2,62.66,1
2008-01-02 18:19:06.370000384,62.62,6,62.66,1
2008-01-02 18:19:06.534000128,62.62,8,62.66,1
2008-01-02 18:19:06.580000256,62.62,8,62.67,1
2008-01-02 18:19:07.423999744,62.63,2,62.67,1
2008-01-02 18:19:07.753999360,62.63,5,62.67,1
2008-01-02 18:19:08.857999872,62.63,6,62.67,1
2008-01-02 18:19:09.178000384,62.63,6,62.67,1
2008-01-02 18:19:09.178000384,62.63,7,62.67,1
2008-01-02 18:19:09.178000384,62.63,7,62.68,3
2008-01-02 18:19:09.420000256,62.63,9,62.68,3
2008-01-02 18:19:09.955000832,62.63,8,62.68,3
2008-01-02 18:19:09.955000832,62.63,8,62.68,1
2008-01-02 18:19:09.955000832,62.63,8,62.67,1
2008-01-02 18:19:10.703000320,62.64,2,62.67,1
2008-01-02 18:19:11.078000128,62.64,5,62.67,1
2008-01-02 18:19:12.023000320,62.64,2,62.67,1
2008-01-02 18:19:12.314000384,62.63,3,62.67,1
2008-01-02 18:19:12.480000512,62.63,3,62.67,2
2008-01-02 18:19:12.578000128,62.63,6,62.67,2
2008-01-02 18:19:12.678000128,62.63,3,62.67,2
2008-01-02 18:19:12.937999360,62.64,2,62.67,2
2008-01-02 18:19:13.028999680,62.64,2,62.67,1
2008-01-02 18:19:13.028999680,62.63,6,62.67,1
2008-01-02 18:19:13.357999872,62.63,3,62.67,1
2008-01-02 18:19:13.357999872,62.63,5,62.67,1
2008-01-02 18:19:13.545000448,62.63,8,62.67,1
2008-01-02 18:19:13.554999040,62.63,10,62.67,1
2008-01-02 18:19:13.768999680,62.63,8,62.67,1
2008-01-02 18:19:14.023000320,62.64,2,62.67,1
2008-01-02 18:19:14.232000000,62.64,5,62.67,1
2008-01-02 18:19:15.779000576,62.64,2,62.67,1
2008-01-02 18:19:16.414999552,62.64,5,62.67,1
2008-01-02 18:19:16.516000000,62.64,2,62.67,1
2008-01-02 18:19:20.423000064,62.65,2,62.67,1
2008-01-02 18:19:20.732000000,62.65,3,62.67,1
2008-01-02 18:19:21.096999936,62.65,3,62.69,1
2008-01-02 18:19:21.182999552,62.65,3,62.69,2
2008-01-02 18:19:21.186999552,62.65,3,62.69,1
2008-01-02 18:19:21.194999808,62.67,1,62.69,1
2008-01-02 18:19:21.194999808,62.67,2,62.69,1
2008-01-02 18:19:21.244000000,62.67,1,62.69,1
2008-01-02 18:19:21.464999424,62.67,1,62.7,3
2008-01-02 18:19:21.588999680,62.67,1,62.7,1
2008-01-02 18:19:21.589999872,62.67,1,62.69,3
2008-01-02 18:19:23.790000640,62.67,1,62.69,5
2008-01-02 18:19:23.961999104,62.67,1,62.69,4
2008-01-02 18:19:23.961999104,62.67,1,62.69,2
2008-01-02 18:19:24.242999808,62.67,1,62.7,1
2008-01-02 18:19:24.469999616,62.67,1,62.7,3
2008-01-02 18:19:24.631000064,62.67,1,62.7,1
2008-01-02 18:19:25.760999936,62.67,2,62.7,1
2008-01-02 18:19:25.814000128,62.66,5,62.7,1
2008-01-02 18:19:25.911000320,62.66,3,62.7,1
2008-01-02 18:19:26.038999552,62.66,3,62.69,1
